Date,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth,Money,Other
2002-07,-0.0663,-0.1192,-0.10099999999999999,-0.1183,-0.050499999999999996,-0.0968,-0.1167,-0.12140000000000001,-0.1143,-0.0276,-0.0703,-0.046
2002-08,0.0225,0.0062,-0.0276,0.0063,0.0174,-0.0095,0.002,0.034,0.0184,0.006500000000000001,0.0225,-0.0197
2002-09,-0.07730000000000001,-0.109,-0.09789999999999999,-0.0785,-0.0547,-0.16670000000000001,-0.09849999999999999,-0.10880000000000001,-0.0944,-0.058899999999999994,-0.1041,-0.1108
2002-10,0.0506,-0.0271,0.0403,0.031400000000000004,0.033,0.1945,0.2194,-0.0060999999999999995,0.0572,0.056799999999999996,0.0728,0.0384
2002-11,-0.0109,0.1199,0.08410000000000001,0.0302,0.0213,0.16329999999999997,0.11810000000000001,0.0158,0.019,0.0378,0.0322,0.0713
2002-12,-0.0023,-0.0652,-0.050300000000000004,0.0084,-0.013600000000000001,-0.12960000000000002,-0.0951,0.0383,-0.0699,-0.0409,-0.0425,-0.06280000000000001
2003-01,-0.0393,-0.034,-0.0444,-0.025,-0.0336,-0.0151,-0.041100000000000005,-0.0321,-0.047599999999999996,-0.006,-0.0161,-0.0462
2003-02,-0.0288,-0.0479,-0.0182,0.0195,-0.031400000000000004,0.011899999999999999,-0.0645,-0.0398,-0.0121,-0.0196,-0.0326,-0.0101
2003-03,-0.0262,-0.025699999999999997,-0.0116,0.015,0.0616,-0.0095,-0.0043,0.0431,0.046799999999999994,0.0373,0.0021,0.0341
2003-04,0.0438,0.1505,0.0672,-0.004699999999999999,0.0554,0.0924,0.11259999999999999,0.0723,0.0897,0.042699999999999995,0.1114,0.1291
2003-05,0.09539999999999998,0.0286,0.0621,0.0866,0.0181,0.09759999999999999,0.0632,0.1016,0.0348,0.0394,0.056100000000000004,0.0431
2003-06,0.0166,0.0242,0.0182,-0.0096,-0.0191,0.0034000000000000002,0.0209,0.0106,0.0344,0.0416,0.0064,0.0165
2003-07,-0.0169,0.0667,0.0596,-0.0262,0.0298,0.0559,-0.0171,-0.054299999999999994,0.0329,0.0048,0.0437,0.0167
2003-08,0.0029,0.0803,0.057,0.061900000000000004,0.008,0.060899999999999996,0.0126,0.0192,0.0673,-0.0282,-0.0053,0.037200000000000004
2003-09,0.011399999999999999,-0.0421,-0.052199999999999996,-0.0218,-0.005600000000000001,-0.009300000000000001,-0.0552,0.0384,-0.0454,0.003,0.0058,-0.0058
2003-10,0.0593,0.0731,0.1059,0.0165,0.0541,0.08259999999999999,0.0683,0.0151,0.09029999999999999,0.0087,0.0696,0.047599999999999996
2003-11,0.0359,0.030699999999999998,0.026699999999999998,0.006500000000000001,0.008100000000000001,0.018600000000000002,-0.0063,0.0095,0.005600000000000001,0.0182,0.0096,0.0167
2003-12,0.0344,0.11900000000000001,0.0725,0.136,0.0559,0.021400000000000002,0.0757,0.058600000000000006,-0.0213,0.0564,0.0414,0.0462
2004-01,0.0006,-0.0076,-0.0086,0.0023,-0.0034000000000000002,0.044800000000000006,0.0165,0.0191,0.0045000000000000005,0.031,0.0339,0.0166
2004-02,0.0426,0.0,0.0154,0.0454,0.0292,-0.029300000000000003,-0.0042,0.021099999999999997,0.061,0.0089,0.028900000000000002,0.0003
2004-03,-0.0009,-0.013600000000000001,-0.005699999999999999,0.0002,0.0036,-0.025099999999999997,-0.0203,0.011399999999999999,0.0028000000000000004,-0.0391,-0.0070999999999999995,-0.0055000000000000005
2004-04,0.0141,0.0246,-0.0087,0.026600000000000002,0.013500000000000002,-0.0492,-0.0043,-0.035699999999999996,-0.027200000000000002,0.0351,-0.0426,-0.021
